"Postal Areas (UR) by Highest Year of School Completed (HSCP)"
"Counting: Persons, Place of Usual Residence"

,"Highest Year of School Completed (HSCP)","Year 12 or equivalent","Year 11 or equivalent","Year 10 or equivalent","Year 9 or equivalent","Year 8 or below","Did not go to school","Not stated","Not applicable","Total",
,"Postal Areas (UR)",
,"3337, Vic",9112,3948,5303,2329,1532,189,2163,7299,31875,
,"3338, Vic",4366,1947,2653,1187,843,132,1307,3368,15803,
,"3340, Vic",5302,2551,2917,1329,960,42,1013,3877,17991,
,"3341, Vic",465,230,245,119,69,0,62,333,1523,
,"3342, Vic",868,436,519,222,206,6,214,654,3125,
,"3345, Vic",360,179,202,90,71,10,81,224,1217,
,"3350, Vic",20508,6749,7366,3289,2648,149,3433,10199,54341,
,"3351, Vic",2017,1135,1352,691,420,11,443,1652,7721,
,"3352, Vic",4306,2018,2460,1078,680,38,874,3174,14628,
,"3355, Vic",3287,1640,2247,1160,1027,59,1200,2402,13022,
,"3356, Vic",3499,1749,2473,1286,1110,68,1294,2854,14333,
,"3357, Vic",1268,428,426,156,103,9,145,708,3243,
,"3360, Vic",206,112,148,82,49,3,55,138,793,
,"3361, Vic",256,111,159,78,73,0,66,181,924,
,"3363, Vic",939,459,551,258,286,8,198,601,3300,
,"3364, Vic",664,282,330,141,96,0,128,394,2035,
,"3370, Vic",409,228,273,170,154,8,120,292,1654,
,"3371, Vic",287,156,231,135,99,3,95,190,1196,
,"3373, Vic",384,260,369,170,180,0,144,305,1812,
,"3374, Vic",162,91,85,42,46,9,53,82,570,
,"3375, Vic",71,42,35,22,12,0,22,46,250,
,"3377, Vic",2021,1213,1416,725,687,76,991,1552,8681,
,"3378, Vic",124,56,43,24,11,0,8,62,328,
,"3379, Vic",155,85,93,56,52,0,36,108,585,
,"3380, Vic",1466,891,1076,566,506,96,445,1104,6150,
,"3381, Vic",365,147,148,67,65,4,52,128,976,
,"3384, Vic",234,107,149,73,58,0,56,154,831,
,"3385, Vic",148,83,115,66,31,3,34,111,591,
,"3387, Vic",97,46,58,20,18,0,34,59,332,
,"3388, Vic",114,96,115,45,57,0,24,96,547,
,"3390, Vic",210,152,166,104,90,0,63,204,989,
,"3391, Vic",51,40,44,34,21,0,16,56,262,
,"3392, Vic",143,98,121,60,69,3,53,123,670,
,"3393, Vic",564,417,469,227,255,14,346,451,2743,
,"3395, Vic",140,106,129,51,52,0,48,113,639,
,"3396, Vic",101,88,98,56,73,4,69,68,557,
,"3400, Vic",3803,2197,2280,1135,1091,38,1027,2712,14283,
,"3401, Vic",1225,787,682,345,266,10,215,994,4524,
,"3407, Vic",90,44,60,28,27,0,18,61,328,
,"3409, Vic",293,177,146,74,84,0,125,180,1079,
,"3412, Vic",42,31,54,27,17,0,14,31,216,
,"3413, Vic",64,51,46,19,14,0,9,50,253,
,"3414, Vic",338,228,296,173,209,0,136,284,1664,
,"3418, Vic",608,420,477,291,332,18,145,508,2799,
,"3419, Vic",220,187,181,91,108,0,57,217,1061,
,"3420, Vic",76,53,51,25,22,0,6,70,303,
,"3423, Vic",123,80,116,50,87,0,61,113,630,
,"3424, Vic",173,101,117,60,102,5,46,132,736,
,"3427, Vic",688,319,426,159,144,19,123,398,2276,
,"3428, Vic",204,69,98,43,57,4,55,122,652,
,"3429, Vic",11934,4761,5365,1939,1358,105,1774,7340,34576,
,"3430, Vic",129,53,78,36,30,4,27,77,434,
,"3431, Vic",1441,497,553,225,82,3,128,824,3753,
,"3433, Vic",104,49,40,14,8,0,25,81,321,
,"3434, Vic",1378,597,741,299,169,9,182,1038,4413,
,"3435, Vic",837,376,458,175,131,8,185,535,2705,
,"3437, Vic",3322,1191,1126,433,308,21,363,1934,8698,
,"3438, Vic",908,299,292,113,75,0,58,634,2379,
,"3440, Vic",833,233,233,76,37,0,53,400,1865,
,"3441, Vic",639,152,138,49,32,0,63,250,1323,
,"3442, Vic",2895,907,840,380,246,21,392,1510,7191,
,"3444, Vic",2713,1130,1322,655,567,30,516,1559,8492,
,"3446, Vic",204,92,99,51,29,0,42,97,614,
,"3447, Vic",178,56,59,36,18,0,31,84,462,
,"3448, Vic",235,99,102,49,38,0,51,96,670,
,"3450, Vic",2339,812,908,495,441,22,605,1129,6751,
,"3451, Vic",1503,586,711,332,216,9,637,813,4807,
,"3453, Vic",521,225,229,112,73,3,102,284,1549,
,"3458, Vic",621,206,249,116,101,5,139,275,1712,
,"3460, Vic",993,289,351,199,151,4,193,388,2568,
,"3461, Vic",1469,496,564,274,174,9,292,677,3955,
,"3462, Vic",338,134,149,84,66,6,61,152,990,
,"3463, Vic",886,425,478,233,169,3,261,398,2853,
,"3464, Vic",276,162,197,112,94,0,79,221,1141,
,"3465, Vic",1848,1109,1589,950,949,41,718,1445,8649,
,"3467, Vic",270,161,234,137,135,6,107,212,1262,
,"3468, Vic",45,29,53,26,20,0,20,43,236,
,"3469, Vic",110,66,76,36,32,0,24,75,419,
,"3472, Vic",321,217,279,162,143,7,79,196,1404,
,"3475, Vic",48,43,66,43,24,0,30,46,300,
,"3477, Vic",101,54,85,41,34,0,18,64,397,
,"3478, Vic",659,429,574,315,316,17,218,502,3030,
,"3480, Vic",382,282,313,127,152,3,111,323,1693,
,"3482, Vic",113,72,78,32,31,3,14,113,456,
,"3483, Vic",146,94,91,69,80,0,64,116,660,
,"3485, Vic",37,19,38,20,32,0,14,33,193,
,"3490, Vic",216,173,212,104,99,0,100,178,1082,
,"3491, Vic",86,80,71,45,38,0,26,85,431,
,"3494, Vic",125,91,109,62,55,0,61,134,637,
,"3496, Vic",1210,780,1109,564,516,40,449,1184,5852,
,"3498, Vic",1171,676,930,423,406,28,264,1118,5016,
,"3500, Vic",7799,3538,5043,2474,2538,269,2560,6427,30648,
,"3501, Vic",461,270,333,163,117,15,110,462,1931,
,"3505, Vic",995,607,936,451,419,22,235,977,4642,
,"3507, Vic",101,67,79,27,42,0,10,90,416,
,"3509, Vic",35,44,40,25,17,0,6,33,200,
,"3512, Vic",139,90,97,51,59,0,25,88,549,
,"3515, Vic",249,148,170,54,49,0,53,176,899,
,"3516, Vic",190,97,136,86,57,0,38,153,757,
,"3517, Vic",283,195,271,178,188,6,152,235,1508,
,"3518, Vic",257,146,235,135,159,3,154,207,1296,
,"3520, Vic",52,22,52,31,32,0,27,33,249,
,"3521, Vic",189,95,133,69,42,0,38,170,736,
,"3522, Vic",125,62,73,42,23,0,12,66,403,
,"3523, Vic",744,389,708,422,377,10,369,484,3503,
,"3525, Vic",323,195,245,111,123,0,97,192,1286,
,"3527, Vic",158,132,155,58,96,3,74,115,791,
,"3530, Vic",97,51,47,31,25,0,11,78,340,
,"3531, Vic",72,56,40,31,33,0,19,70,321,
,"3533, Vic",200,94,151,86,83,4,70,159,847,
,"3537, Vic",261,184,207,107,122,8,73,209,1171,
,"3540, Vic",64,70,60,40,34,0,19,73,360,
,"3542, Vic",52,29,45,28,10,0,9,53,226,
,"3544, Vic",84,42,52,37,18,0,18,83,334,
,"3546, Vic",105,60,88,47,55,0,30,95,480,
,"3549, Vic",832,375,536,291,299,63,536,821,3753,
,"3550, Vic",14292,4713,5819,2688,2543,141,2857,7093,40146,
,"3551, Vic",7542,3299,3829,1617,1032,36,993,5785,24133,
,"3555, Vic",4999,2292,3326,1631,1388,32,1325,3416,18409,
,"3556, Vic",2495,1340,2127,1077,994,46,833,2270,11182,
,"3557, Vic",153,83,119,50,37,0,29,140,611,
,"3558, Vic",200,151,189,98,79,4,86,165,972,
,"3559, Vic",144,92,96,57,49,0,28,98,564,
,"3561, Vic",980,743,943,457,388,8,314,919,4752,
,"3562, Vic",49,50,51,38,16,0,14,65,283,
,"3563, Vic",126,121,185,71,60,0,45,168,776,
,"3564, Vic",3634,2145,2735,1303,1024,44,1145,3170,15200,
,"3566, Vic",103,75,104,58,46,0,28,108,522,
,"3567, Vic",123,80,126,59,62,0,37,131,618,
,"3568, Vic",550,424,564,307,288,3,208,466,2810,
,"3570, Vic",119,74,136,63,51,0,32,117,592,
,"3571, Vic",69,49,67,24,20,0,25,69,323,
,"3572, Vic",42,43,34,13,15,0,5,53,205,
,"3573, Vic",119,86,93,40,35,0,32,110,515,
,"3575, Vic",188,140,153,67,97,3,59,175,882,
,"3579, Vic",1020,841,1012,467,503,16,435,972,5266,
,"3580, Vic",118,99,163,95,101,0,81,109,766,
,"3581, Vic",72,49,67,26,12,0,15,72,313,
,"3584, Vic",269,193,250,102,116,8,98,285,1321,
,"3586, Vic",165,103,137,75,53,0,47,171,751,
,"3588, Vic",46,48,69,40,27,0,17,63,310,
,"3589, Vic",77,71,45,32,27,4,26,88,370,
,"3590, Vic",89,55,73,22,18,0,32,85,374,
,"3591, Vic",61,47,56,21,20,0,16,51,272,
,"3594, Vic",81,50,111,55,52,3,43,89,484,
,"3595, Vic",110,89,128,68,94,5,44,144,682,
,"3596, Vic",27,27,19,12,14,4,10,32,145,
,"3597, Vic",138,84,90,56,58,5,41,114,586,
,"3608, Vic",570,313,414,216,228,5,200,350,2296,
,"3610, Vic",324,213,259,124,111,4,326,315,1676,
,"3612, Vic",335,243,356,175,154,0,167,252,1682,
,"3614, Vic",213,101,133,63,27,5,29,182,753,
,"3616, Vic",1281,691,779,435,482,41,334,1023,5066,
,"3617, Vic",76,40,63,28,20,0,10,53,290,
,"3618, Vic",141,102,140,65,48,5,48,123,672,
,"3620, Vic",1710,1125,1493,746,733,27,573,1617,8024,
,"3621, Vic",443,308,453,201,179,13,145,452,2194,
,"3622, Vic",63,51,80,38,24,0,9,65,330,
,"3623, Vic",197,142,192,103,87,3,66,126,916,
,"3624, Vic",100,87,98,67,72,8,44,117,593,
,"3629, Vic",2056,1183,1624,819,774,69,682,1946,9153,
,"3630, Vic",7777,3607,4323,2248,2246,462,2512,6378,29553,
,"3631, Vic",2924,1482,1523,723,647,65,557,2243,10164,
,"3633, Vic",173,99,112,45,25,0,27,144,625,
,"3634, Vic",436,270,346,143,94,3,90,378,1760,
,"3635, Vic",154,99,129,56,40,3,50,102,633,
,"3636, Vic",1173,771,1059,503,479,19,329,1081,5414,
,"3637, Vic",143,94,133,58,43,5,30,167,673,
,"3638, Vic",441,294,371,201,189,11,139,389,2035,
,"3639, Vic",89,67,111,66,70,7,39,60,509,
,"3640, Vic",233,170,232,115,63,0,44,280,1137,
,"3641, Vic",215,153,204,106,71,8,82,239,1078,
,"3646, Vic",239,114,130,47,44,0,51,148,773,
,"3649, Vic",88,54,102,50,24,3,13,98,432,
,"3658, Vic",1504,775,1094,516,301,15,513,1116,5834,
,"3659, Vic",236,122,122,75,38,3,46,148,790,
,"3660, Vic",1810,965,1307,756,576,41,642,1322,7419,
,"3662, Vic",481,111,135,31,6,0,37,351,1152,
,"3663, Vic",69,31,31,18,15,0,15,32,211,
,"3664, Vic",286,136,191,88,69,0,88,191,1049,
,"3666, Vic",1282,727,842,466,435,9,356,751,4868,
,"3669, Vic",299,166,197,88,103,6,64,159,1082,
,"3670, Vic",184,109,128,63,43,5,33,100,665,
,"3672, Vic",2652,1568,1855,914,871,35,632,1806,10333,
,"3673, Vic",500,238,278,109,73,0,63,250,1511,
,"3675, Vic",440,232,270,103,63,0,61,299,1468,
,"3677, Vic",4670,2343,2978,1343,1267,78,1202,3290,17171,
,"3678, Vic",1889,970,1171,459,331,7,282,1153,6262,
,"3682, Vic",156,94,135,50,30,0,32,154,651,
,"3683, Vic",422,204,358,142,111,3,115,285,1640,
,"3685, Vic",702,345,477,188,134,12,172,449,2479,
,"3687, Vic",173,112,194,81,77,0,64,187,888,
,"3688, Vic",353,180,257,93,61,0,48,255,1247,
,"3690, Vic",8593,3834,5944,2216,1581,125,1642,6614,30549,
,"3691, Vic",2632,1116,1582,529,313,19,346,1858,8395,
,"3694, Vic",225,51,84,25,16,4,74,103,582,
,"3695, Vic",106,71,105,28,29,0,16,90,445,
,"3697, Vic",191,111,95,23,32,0,38,99,589,
,"3698, Vic",318,108,124,48,38,3,50,149,838,
,"3699, Vic",379,135,147,82,72,0,67,158,1040,
,"3700, Vic",239,181,273,95,111,6,80,185,1170,
,"3701, Vic",259,177,205,96,67,0,51,217,1072,
,"3705, Vic",102,47,79,39,40,0,33,72,412,
,"3707, Vic",429,282,317,136,144,3,97,291,1699,
,"3709, Vic",90,31,76,28,29,0,9,40,303,
,"3711, Vic",66,42,55,27,11,0,24,32,257,
,"3712, Vic",91,47,70,39,28,0,24,62,361,
,"3713, Vic",253,115,182,105,95,7,99,127,983,
,"3714, Vic",985,418,590,274,258,12,206,507,3250,
,"3715, Vic",100,45,61,28,9,0,17,44,304,
,"3717, Vic",814,345,452,246,157,13,206,426,2659,
,"3719, Vic",173,64,97,44,34,0,43,93,548,
,"3720, Vic",144,73,96,40,42,4,35,86,520,
,"3722, Vic",1358,663,710,329,245,10,232,814,4361,
,"3723, Vic",998,340,402,309,148,3,212,558,2970,
,"3725, Vic",88,67,65,38,17,0,9,63,347,
,"3726, Vic",239,142,157,51,57,0,48,156,850,
,"3727, Vic",87,51,84,32,21,0,22,67,364,
,"3728, Vic",102,62,145,53,51,0,44,104,561,
,"3730, Vic",1834,1021,1471,705,667,19,853,1433,8003,
,"3732, Vic",105,72,79,29,34,0,22,88,429,
,"3733, Vic",147,65,75,25,39,0,19,53,423,
,"3735, Vic",146,83,78,39,56,0,24,92,518,
,"3737, Vic",1054,647,780,359,396,36,260,717,4249,
,"3739, Vic",113,59,81,32,17,0,13,63,378,
,"3740, Vic",274,138,211,67,48,5,26,182,951,
,"3741, Vic",1053,393,523,212,191,10,224,468,3074,
,"3744, Vic",97,44,45,27,13,0,7,64,297,
,"3746, Vic",56,38,48,23,19,0,19,29,232,
,"3747, Vic",1409,489,653,236,207,13,518,694,4219,
,"3749, Vic",658,217,329,103,99,0,72,377,1855,
,"3750, Vic",194,53,74,19,42,7,34,87,510,
,"3751, Vic",105,36,49,34,33,6,27,46,336,
,"3752, Vic",8094,2090,2386,899,721,125,1115,5444,20874,
,"3753, Vic",286,106,140,56,60,14,39,170,871,
,"3754, Vic",7049,1990,2077,717,371,41,555,4988,17788,
,"3755, Vic",96,39,36,20,23,6,27,52,299,
,"3756, Vic",2647,1183,1416,650,345,28,605,2382,9256,
,"3757, Vic",2417,1095,1235,536,382,24,505,1791,7985,
,"3758, Vic",595,322,406,166,88,3,73,488,2141,
,"3759, Vic",445,178,161,68,19,0,32,255,1158,
,"3760, Vic",175,55,35,12,9,0,18,85,389,
,"3761, Vic",474,146,125,64,25,0,43,260,1137,
,"3763, Vic",400,189,220,90,42,3,96,307,1347,
,"3764, Vic",2165,987,1327,583,393,19,407,1652,7533,
,"3765, Vic",2301,963,1031,401,243,4,496,1294,6733,
,"3766, Vic",562,142,143,43,18,0,59,241,1208,
,"3767, Vic",574,121,157,51,29,5,55,242,1234,
,"3770, Vic",955,488,553,254,130,7,151,651,3189,
,"3775, Vic",1226,492,558,190,116,8,150,751,3491,
,"3777, Vic",3283,1348,1702,777,555,25,658,1984,10332,
,"3778, Vic",149,64,82,41,33,0,32,73,474,
,"3779, Vic",76,30,31,21,15,0,16,34,223,
,"3781, Vic",1338,619,715,313,133,5,258,1022,4403,
