,index,Electorate,postcode,record
788,2161_0,Blaxland,2161,0
789,2161_1,Parramatta,2161,1
790,2161_2,Blaxland,2161,2
791,2161_3,Blaxland,2161,3
792,2161_4,Blaxland,2161,4
793,2162_0,Blaxland,2162,0
794,2162_1,Blaxland,2162,1
795,2163_0,Blaxland,2163,0
796,2163_1,Blaxland,2163,1
797,2163_2,Blaxland,2163,2
798,2164_0,Blaxland,2164,0
799,2164_1,McMahon,2164,1
800,2164_2,McMahon,2164,2
801,2164_3,Blaxland,2164,3
802,2165_0,Blaxland,2165,0
803,2165_1,McMahon,2165,1
804,2165_2,Blaxland,2165,2
805,2165_3,McMahon,2165,3
806,2165_4,McMahon,2165,4
807,2166_0,Fowler,2166,0
808,2166_1,Fowler,2166,1
809,2166_2,Fowler,2166,2
810,2166_3,Fowler,2166,3
811,2166_4,McMahon,2166,4
812,2166_5,Fowler,2166,5
813,2167_0,Werriwa,2167,0
814,2168_0,Fowler,2168,0
815,2168_1,Fowler,2168,1
816,2168_2,Fowler,2168,2
817,2168_3,Fowler,2168,3
818,2168_4,Fowler,2168,4
819,2168_5,Fowler,2168,5
820,2168_6,Fowler,2168,6
821,2168_7,Fowler,2168,7
822,2170_0,Werriwa,2170,0
823,2170_1,Hughes,2170,1
824,2170_10,Werriwa,2170,10
825,2170_11,Hughes,2170,11
826,2170_2,Werriwa,2170,2
827,2170_3,Hughes,2170,3
828,2170_4,Fowler,2170,4
829,2170_5,Hughes,2170,5
830,2170_6,Werriwa,2170,6
831,2170_7,Werriwa,2170,7
832,2170_8,Hughes,2170,8
833,2170_9,Fowler,2170,9
834,2171_0,Werriwa,2171,0
835,2171_1,Fowler,2171,1
836,2171_2,Fowler,2171,2
837,2171_3,Werriwa,2171,3
838,2171_4,Werriwa,2171,4
839,2171_5,Fowler,2171,5
840,2171_6,Fowler,2171,6
841,2171_7,Werriwa,2171,7
842,2172_0,Hughes,2172,0
843,2172_1,Hughes,2172,1
844,2172_2,Hughes,2172,2
845,2173_0,Hughes,2173,0
846,2173_1,Hughes,2173,1
847,2175_0,McMahon,2175,0
848,2176_0,McMahon,2176,0
849,2176_1,McMahon,2176,1
850,2176_2,Fowler,2176,2
851,2176_3,McMahon,2176,3
852,2176_4,Fowler,2176,4
853,2176_5,McMahon,2176,5
854,2176_6,Fowler,2176,6
855,2176_7,McMahon,2176,7
856,2176_8,Fowler,2176,8
857,2176_9,Fowler,2176,9
858,2177_0,Fowler,2177,0
859,2177_1,Fowler,2177,1
860,2178_0,Fowler,2178,0
861,2178_1,McMahon,2178,1
862,2178_2,Macarthur,2178,2
863,2178_3,McMahon,2178,3
864,2178_4,McMahon,2178,4
865,2179_0,Fowler,2179,0
866,2179_1,Werriwa,2179,1
867,2179_2,Werriwa,2179,2
868,2190_0,Watson,2190,0
869,2190_1,Watson,2190,1
870,2190_2,Watson,2190,2
871,2191_0,Watson,2191,0
872,2192_0,Watson,2192,0
873,2193_0,Grayndler,2193,0
874,2193_1,Watson,2193,1
875,2193_2,Grayndler,2193,2
876,2193_3,Watson,2193,3
877,2193_4,Grayndler,2193,4
878,2194_0,Watson,2194,0
879,2195_0,Watson,2195,0
880,2195_1,Watson,2195,1
881,2196_0,Banks,2196,0
882,2196_1,Watson,2196,1
883,2196_2,Watson,2196,2
884,2197_0,Blaxland,2197,0
885,2198_0,Blaxland,2198,0
886,2199_0,Blaxland,2199,0
887,2200_0,Banks,2200,0
888,2200_1,Blaxland,2200,1
889,2200_2,Watson,2200,2
890,2200_3,Blaxland,2200,3
891,2200_4,Blaxland,2200,4
892,2203_0,Grayndler,2203,0
893,2204_0,Grayndler,2204,0
894,2205_0,Barton,2205,0
895,2205_1,Barton,2205,1
896,2205_2,Barton,2205,2
897,2206_0,Watson,2206,0
898,2206_1,Barton,2206,1
899,2206_2,Watson,2206,2
900,2206_3,Barton,2206,3
901,2206_4,Watson,2206,4
902,2207_0,Barton,2207,0
903,2207_1,Barton,2207,1
904,2207_2,Barton,2207,2
905,2207_3,Barton,2207,3
906,2208_0,Banks,2208,0
907,2208_1,Barton,2208,1
908,2208_2,Watson,2208,2
909,2209_0,Banks,2209,0
910,2209_1,Barton,2209,1
911,2209_2,Watson,2209,2
912,2209_3,Banks,2209,3
913,2209_4,Watson,2209,4
914,2210_0,Banks,2210,0
915,2210_1,Banks,2210,1
916,2210_2,Banks,2210,2
917,2210_3,Banks,2210,3
918,2210_4,Watson,2210,4
919,2211_0,Banks,2211,0
920,2211_1,Hughes,2211,1
921,2211_2,Banks,2211,2
922,2212_0,Banks,2212,0
923,2212_1,Blaxland,2212,1
924,2212_2,Hughes,2212,2
925,2212_3,Hughes,2212,3
926,2213_0,Hughes,2213,0
927,2213_1,Hughes,2213,1
928,2213_2,Hughes,2213,2
929,2214_0,Blaxland,2214,0
930,2214_1,Hughes,2214,1
931,2216_0,Barton,2216,0
932,2216_1,Barton,2216,1
933,2216_2,Barton,2216,2
934,2216_3,Barton,2216,3
935,2217_0,Barton,2217,0
936,2217_1,Barton,2217,1
937,2217_2,Barton,2217,2
938,2217_3,Barton,2217,3
939,2217_4,Barton,2217,4
940,2217_5,Barton,2217,5
941,2218_0,Banks,2218,0
942,2218_1,Banks,2218,1
943,2218_2,Barton,2218,2
944,2219_0,Barton,2219,0
945,2219_1,Barton,2219,1
946,2219_2,Barton,2219,2
947,2220_0,Banks,2220,0
948,2220_1,Banks,2220,1
949,2221_0,Banks,2221,0
950,2221_1,Barton,2221,1
951,2221_2,Banks,2221,2
952,2221_3,Banks,2221,3
953,2221_4,Banks,2221,4
954,2222_0,Banks,2222,0
955,2223_0,Banks,2223,0
956,2223_1,Banks,2223,1
957,2224_0,Cook,2224,0
958,2224_1,Cook,2224,1
959,2224_2,Cook,2224,2
960,2225_0,Cook,2225,0
961,2226_0,Cook,2226,0
962,2226_1,Cook,2226,1
963,2226_2,Cook,2226,2
964,2226_3,Hughes,2226,3
965,2227_0,Cook,2227,0
966,2227_1,Cook,2227,1
967,2228_0,Cook,2228,0
968,2228_1,Cook,2228,1
969,2229_0,Cook,2229,0
970,2229_1,Cook,2229,1
971,2229_2,Cook,2229,2
972,2229_3,Cook,2229,3
973,2229_4,Cook,2229,4
974,2229_5,Cook,2229,5
975,2230_0,Cunningham,2230,0
976,2230_1,Cunningham,2230,1
977,2230_2,Cook,2230,2
978,2230_3,Cook,2230,3
979,2230_4,Cook,2230,4
980,2230_5,Cunningham,2230,5
981,2230_6,Cook,2230,6
982,2231_0,Cook,2231,0
983,2232_0,Cook,2232,0
984,2232_1,Cunningham,2232,1
985,2232_10,Hughes,2232,10
986,2232_11,Hughes,2232,11
987,2232_2,Cunningham,2232,2
988,2232_3,Cook,2232,3
989,2232_4,Cook,2232,4
990,2232_5,Cook,2232,5
991,2232_6,Hughes,2232,6
992,2232_7,Cook,2232,7
993,2232_8,Cunningham,2232,8
994,2232_9,Cook,2232,9
995,2233_0,Hughes,2233,0
996,2233_1,Cunningham,2233,1
997,2233_2,Cunningham,2233,2
998,2233_3,Hughes,2233,3
999,2233_4,Hughes,2233,4
1000,2234_0,Hughes,2234,0
1001,2234_1,Hughes,2234,1
1002,2234_2,Hughes,2234,2
1003,2234_3,Hughes,2234,3
1004,2234_4,Hughes,2234,4
1005,2234_5,Hughes,2234,5
1006,2250_0,Hunter,2250,0
1007,2250_1,Robertson,2250,1
1008,2250_10,Robertson,2250,10
1009,2250_11,Robertson,2250,11
1010,2250_12,Dobell,2250,12
1011,2250_13,Robertson,2250,13
1012,2250_14,Dobell,2250,14
1013,2250_15,Robertson,2250,15
1014,2250_16,Robertson,2250,16
1015,2250_17,Robertson,2250,17
1016,2250_18,Robertson,2250,18
1017,2250_19,Dobell,2250,19
1018,2250_2,Dobell,2250,2
1019,2250_3,Robertson,2250,3
1020,2250_4,Robertson,2250,4
1021,2250_5,Robertson,2250,5
1022,2250_6,Robertson,2250,6
1023,2250_7,Robertson,2250,7
1024,2250_8,Robertson,2250,8
1025,2250_9,Dobell,2250,9
1026,2251_0,Robertson,2251,0
1027,2251_1,Robertson,2251,1
1028,2251_10,Robertson,2251,10
1029,2251_11,Robertson,2251,11
1030,2251_2,Robertson,2251,2
1031,2251_3,Robertson,2251,3
1032,2251_4,Robertson,2251,4
1033,2251_5,Robertson,2251,5
1034,2251_6,Robertson,2251,6
1035,2251_7,Robertson,2251,7
1036,2251_8,Robertson,2251,8
1037,2251_9,Robertson,2251,9
1038,2256_0,Robertson,2256,0
1039,2256_1,Robertson,2256,1
1040,2256_2,Robertson,2256,2
1041,2256_3,Robertson,2256,3
1042,2256_4,Robertson,2256,4
1043,2256_5,Robertson,2256,5
1044,2256_6,Robertson,2256,6
1045,2256_7,Robertson,2256,7
1046,2256_8,Robertson,2256,8
1047,2256_9,Robertson,2256,9
1048,2257_0,Robertson,2257,0
1049,2257_1,Robertson,2257,1
1050,2257_10,Robertson,2257,10
1051,2257_2,Robertson,2257,2
1052,2257_3,Robertson,2257,3
1053,2257_4,Robertson,2257,4
1054,2257_5,Robertson,2257,5
1055,2257_6,Robertson,2257,6
1056,2257_7,Robertson,2257,7
1057,2257_8,Robertson,2257,8
1058,2257_9,Robertson,2257,9
1059,2258_0,Dobell,2258,0
1060,2258_1,Dobell,2258,1
1061,2258_2,Dobell,2258,2
1062,2258_3,Dobell,2258,3
1063,2258_4,Dobell,2258,4
1064,2259_0,Dobell,2259,0
1065,2259_1,Dobell,2259,1
1066,2259_10,Dobell,2259,10
1067,2259_11,Dobell,2259,11
1068,2259_12,Dobell,2259,12
1069,2259_13,Dobell,2259,13
1070,2259_14,Shortland,2259,14
1071,2259_15,Dobell,2259,15
1072,2259_16,Shortland,2259,16
1073,2259_17,Shortland,2259,17
1074,2259_18,Dobell,2259,18
1075,2259_19,Dobell,2259,19
1076,2259_2,Dobell,2259,2
1077,2259_3,Shortland,2259,3
1078,2259_4,Shortland,2259,4
1079,2259_5,Dobell,2259,5
1080,2259_6,Dobell,2259,6
1081,2259_7,Shortland,2259,7
1082,2259_8,Shortland,2259,8
1083,2259_9,Shortland,2259,9
1084,2260_0,Dobell,2260,0
1085,2260_1,Robertson,2260,1
1086,2260_2,Dobell,2260,2
1087,2260_3,Robertson,2260,3
1088,2260_4,Robertson,2260,4
1089,2260_5,Dobell,2260,5
1090,2260_6,Robertson,2260,6
1091,2261_0,Dobell,2261,0
1092,2261_1,Dobell,2261,1
1093,2261_10,Dobell,2261,10
1094,2261_11,Dobell,2261,11
1095,2261_12,Dobell,2261,12
1096,2261_13,Dobell,2261,13
1097,2261_2,Dobell,2261,2
1098,2261_3,Dobell,2261,3
1099,2261_4,Dobell,2261,4
1100,2261_5,Dobell,2261,5
1101,2261_6,Dobell,2261,6
1102,2261_7,Dobell,2261,7
1103,2261_8,Dobell,2261,8
1104,2261_9,Dobell,2261,9
1105,2262_0,Dobell,2262,0
1106,2262_1,Shortland,2262,1
1107,2262_2,Shortland,2262,2
1108,2262_3,Shortland,2262,3
1109,2262_4,Shortland,2262,4
1110,2262_5,Dobell,2262,5
1111,2262_6,Shortland,2262,6
1112,2262_7,Shortland,2262,7
1113,2262_8,Shortland,2262,8
1114,2262_9,Shortland,2262,9
1115,2263_0,Dobell,2263,0
1116,2263_1,Dobell,2263,1
1117,2263_2,Shortland,2263,2
1118,2263_3,Dobell,2263,3
1119,2263_4,Shortland,2263,4
1120,2263_5,Shortland,2263,5
1121,2263_6,Dobell,2263,6
1122,2263_7,Dobell,2263,7
1123,2263_8,Dobell,2263,8
1124,2264_0,Charlton,2264,0
1125,2264_1,Charlton,2264,1
1126,2264_10,Charlton,2264,10
1127,2264_11,Charlton,2264,11
1128,2264_12,Charlton,2264,12
1129,2264_13,Charlton,2264,13
1130,2264_2,Charlton,2264,2
1131,2264_3,Charlton,2264,3
1132,2264_4,Charlton,2264,4
1133,2264_5,Charlton,2264,5
1134,2264_6,Charlton,2264,6
1135,2264_7,Charlton,2264,7
1136,2264_8,Charlton,2264,8
1137,2264_9,Charlton,2264,9
1138,2265_0,Charlton,2265,0
1139,2265_1,Charlton,2265,1
1140,2267_0,Charlton,2267,0
1141,2278_0,Charlton,2278,0
1142,2278_1,Charlton,2278,1
1143,2278_2,Charlton,2278,2
1144,2280_0,Shortland,2280,0
1145,2280_1,Shortland,2280,1
1146,2280_2,Shortland,2280,2
1147,2280_3,Shortland,2280,3
1148,2280_4,Shortland,2280,4
1149,2280_5,Shortland,2280,5
1150,2280_6,Shortland,2280,6
1151,2280_7,Shortland,2280,7
1152,2281_0,Shortland,2281,0
1153,2281_1,Shortland,2281,1
1154,2281_10,Shortland,2281,10
1155,2281_2,Shortland,2281,2
1156,2281_3,Shortland,2281,3
1157,2281_4,Shortland,2281,4
1158,2281_5,Shortland,2281,5
1159,2281_6,Shortland,2281,6
1160,2281_7,Shortland,2281,7
1161,2281_8,Shortland,2281,8
1162,2281_9,Shortland,2281,9
1163,2282_0,Shortland,2282,0
1164,2282_1,Charlton,2282,1
1165,2282_2,Charlton,2282,2
1166,2282_3,Shortland,2282,3
1167,2283_0,Charlton,2283,0
1168,2283_1,Charlton,2283,1
1169,2283_10,Charlton,2283,10
1170,2283_11,Charlton,2283,11
1171,2283_12,Charlton,2283,12
1172,2283_13,Charlton,2283,13
1173,2283_14,Charlton,2283,14
1174,2283_2,Charlton,2283,2
1175,2283_3,Charlton,2283,3
1176,2283_4,Charlton,2283,4
1177,2283_5,Charlton,2283,5
1178,2283_6,Charlton,2283,6
1179,2283_7,Charlton,2283,7
1180,2283_8,Charlton,2283,8
1181,2283_9,Charlton,2283,9
1182,2284_0,Charlton,2284,0
1183,2284_1,Charlton,2284,1
1184,2284_2,Charlton,2284,2
1185,2284_3,Charlton,2284,3
1186,2284_4,Charlton,2284,4
1187,2284_5,Charlton,2284,5
1188,2284_6,Charlton,2284,6
1189,2284_7,Charlton,2284,7
1190,2285_0,Charlton,2285,0
1191,2285_1,Charlton,2285,1
1192,2285_2,Charlton,2285,2
1193,2285_3,Charlton,2285,3
1194,2285_4,Charlton,2285,4
1195,2285_5,Charlton,2285,5
1196,2285_6,Charlton,2285,6
1197,2286_0,Charlton,2286,0
1198,2286_1,Charlton,2286,1
1199,2286_2,Charlton,2286,2
1200,2287_0,Newcastle,2287,0
1201,2287_1,Charlton,2287,1
1202,2287_2,Charlton,2287,2
1203,2287_3,Charlton,2287,3
1204,2287_4,Charlton,2287,4
1205,2287_5,Charlton,2287,5
1206,2287_6,Charlton,2287,6
1207,2287_7,Newcastle,2287,7
1208,2289_0,Newcastle,2289,0
1209,2289_1,Newcastle,2289,1
1210,2289_2,Shortland,2289,2
1211,2289_3,Charlton,2289,3
1212,2289_4,Shortland,2289,4
1213,2289_5,Charlton,2289,5
1214,2289_6,Newcastle,2289,6
1215,2289_7,Shortland,2289,7
1216,2289_8,Shortland,2289,8
1217,2290_0,Shortland,2290,0
1218,2290_1,Shortland,2290,1
1219,2290_10,Shortland,2290,10
1220,2290_2,Shortland,2290,2
1221,2290_3,Shortland,2290,3
1222,2290_4,Charlton,2290,4
1223,2290_5,Shortland,2290,5
1224,2290_6,Shortland,2290,6
1225,2290_7,Shortland,2290,7
1226,2290_8,Shortland,2290,8
1227,2290_9,Shortland,2290,9
1228,2291_0,Newcastle,2291,0
1229,2291_1,Newcastle,2291,1
1230,2291_2,Newcastle,2291,2
1231,2292_0,Newcastle,2292,0
1232,2292_1,Newcastle,2292,1
1233,2293_0,Newcastle,2293,0
1234,2293_1,Newcastle,2293,1
1235,2294_0,Newcastle,2294,0
1236,2295_0,Newcastle,2295,0
1237,2295_1,Newcastle,2295,1
1238,2296_0,Newcastle,2296,0
1239,2297_0,Newcastle,2297,0
1240,2298_0,Newcastle,2298,0
1241,2298_1,Newcastle,2298,1
1242,2298_2,Newcastle,2298,2
1243,2299_0,Charlton,2299,0
1244,2299_1,Newcastle,2299,1
1245,2299_2,Charlton,2299,2
1246,2299_3,Newcastle,2299,3
1247,2299_4,Newcastle,2299,4
1248,2300_0,Newcastle,2300,0
1249,2300_1,Newcastle,2300,1
1250,2300_2,Newcastle,2300,2
1251,2300_3,Newcastle,2300,3
1252,2300_4,Newcastle,2300,4
1253,2302_0,Newcastle,2302,0
1254,2303_0,Newcastle,2303,0
1255,2303_1,Newcastle,2303,1
1256,2303_2,Newcastle,2303,2
1257,2304_0,Newcastle,2304,0
1258,2304_1,Newcastle,2304,1
1259,2304_2,Newcastle,2304,2
1260,2304_3,Newcastle,2304,3
1261,2304_4,Newcastle,2304,4
1262,2304_5,Newcastle,2304,5
1263,2304_6,Newcastle,2304,6
1264,2305_0,Charlton,2305,0
1265,2305_1,Newcastle,2305,1
1266,2305_2,Charlton,2305,2
1267,2305_3,Newcastle,2305,3
1268,2306_0,Shortland,2306,0
1269,2307_0,Newcastle,2307,0
1270,2308_0,Newcastle,2308,0
1271,2308_1,Newcastle,2308,1
1272,2311_0,Paterson,2311,0
1273,2311_1,Paterson,2311,1
1274,2311_10,Paterson,2311,10
1275,2311_2,Paterson,2311,2
1276,2311_3,Paterson,2311,3
1277,2311_4,Paterson,2311,4
1278,2311_5,Paterson,2311,5
1279,2311_6,Paterson,2311,6
1280,2311_7,Paterson,2311,7
1281,2311_8,Paterson,2311,8
1282,2311_9,Paterson,2311,9
1283,2312_0,Paterson,2312,0
1284,2312_1,Lyne,2312,1
1285,2312_2,Paterson,2312,2
1286,2314_0,Newcastle,2314,0
1287,2315_0,Paterson,2315,0
1288,2315_1,Paterson,2315,1
1289,2315_2,Paterson,2315,2
1290,2315_3,Paterson,2315,3
1291,2316_0,Paterson,2316,0
1292,2316_1,Paterson,2316,1
1293,2316_2,Paterson,2316,2
1294,2316_3,Paterson,2316,3
1295,2316_4,Paterson,2316,4
1296,2316_5,Paterson,2316,5
1297,2317_0,Paterson,2317,0
1298,2317_1,Paterson,2317,1
1299,2318_0,Paterson,2318,0
1300,2318_1,Newcastle,2318,1
1301,2318_2,Paterson,2318,2
1302,2318_3,Newcastle,2318,3
1303,2318_4,Paterson,2318,4
1304,2318_5,Paterson,2318,5
1305,2318_6,Newcastle,2318,6
1306,2318_7,Paterson,2318,7
1307,2318_8,Newcastle,2318,8
1308,2319_0,Paterson,2319,0
1309,2319_1,Paterson,2319,1
1310,2319_2,Paterson,2319,2
1311,2320_0,Hunter,2320,0
1312,2320_1,Hunter,2320,1
1313,2320_10,Hunter,2320,10
1314,2320_11,Paterson,2320,11
1315,2320_12,Paterson,2320,12
1316,2320_13,Hunter,2320,13
1317,2320_14,Hunter,2320,14
1318,2320_15,Paterson,2320,15
1319,2320_16,Paterson,2320,16
1320,2320_17,Paterson,2320,17
1321,2320_18,Hunter,2320,18
1322,2320_19,Hunter,2320,19
1323,2320_2,Hunter,2320,2
1324,2320_3,Paterson,2320,3
1325,2320_4,Paterson,2320,4
1326,2320_5,Hunter,2320,5
1327,2320_6,Paterson,2320,6
1328,2320_7,Hunter,2320,7
1329,2320_8,Paterson,2320,8
1330,2320_9,Hunter,2320,9
1331,2321_0,Paterson,2321,0
1332,2321_1,Paterson,2321,1
1333,2321_10,Hunter,2321,10
1334,2321_11,Paterson,2321,11
1335,2321_12,Hunter,2321,12
1336,2321_13,Paterson,2321,13
1337,2321_14,Paterson,2321,14
1338,2321_15,Hunter,2321,15
1339,2321_16,Paterson,2321,16
1340,2321_17,Paterson,2321,17
1341,2321_18,Paterson,2321,18
1342,2321_19,Hunter,2321,19
1343,2321_2,Paterson,2321,2
1344,2321_3,Hunter,2321,3
1345,2321_4,Paterson,2321,4
1346,2321_5,Paterson,2321,5
1347,2321_6,Hunter,2321,6
1348,2321_7,Paterson,2321,7
1349,2321_8,Paterson,2321,8
1350,2321_9,Hunter,2321,9
1351,2322_0,Newcastle,2322,0
1352,2322_1,Newcastle,2322,1
1353,2322_10,Newcastle,2322,10
1354,2322_11,Paterson,2322,11
1355,2322_12,Newcastle,2322,12
1356,2322_13,Newcastle,2322,13
1357,2322_2,Hunter,2322,2
1358,2322_3,Newcastle,2322,3
1359,2322_4,Paterson,2322,4
1360,2322_5,Newcastle,2322,5
1361,2322_6,Newcastle,2322,6
1362,2322_7,Hunter,2322,7
1363,2322_8,Newcastle,2322,8
1364,2322_9,Hunter,2322,9
1365,2323_0,Hunter,2323,0
1366,2323_1,Hunter,2323,1
1367,2323_10,Hunter,2323,10
1368,2323_11,Hunter,2323,11
1369,2323_12,Paterson,2323,12
1370,2323_13,Hunter,2323,13
1371,2323_14,Paterson,2323,14
1372,2323_2,Hunter,2323,2
1373,2323_3,Hunter,2323,3
1374,2323_4,Hunter,2323,4
1375,2323_5,Newcastle,2323,5
1376,2323_6,Paterson,2323,6
1377,2323_7,Hunter,2323,7
1378,2323_8,Charlton,2323,8
1379,2323_9,Paterson,2323,9
1380,2324_0,Paterson,2324,0
1381,2324_1,Paterson,2324,1
1382,2324_10,Paterson,2324,10
1383,2324_11,Newcastle,2324,11
1384,2324_12,Paterson,2324,12
1385,2324_13,Paterson,2324,13
1386,2324_14,Paterson,2324,14
1387,2324_15,Paterson,2324,15
1388,2324_16,Paterson,2324,16
1389,2324_17,Paterson,2324,17
1390,2324_18,Newcastle,2324,18
1391,2324_19,Paterson,2324,19
1392,2324_2,Paterson,2324,2
1393,2324_3,Paterson,2324,3
1394,2324_4,Paterson,2324,4
1395,2324_5,Paterson,2324,5
1396,2324_6,Paterson,2324,6
1397,2324_7,Newcastle,2324,7
1398,2324_8,Paterson,2324,8
1399,2324_9,Paterson,2324,9
1400,2325_0,Hunter,2325,0
1401,2325_1,Hunter,2325,1
1402,2325_10,Hunter,2325,10
1403,2325_11,Hunter,2325,11
1404,2325_12,Hunter,2325,12
1405,2325_13,Hunter,2325,13
1406,2325_14,Hunter,2325,14
1407,2325_15,Hunter,2325,15
1408,2325_16,Hunter,2325,16
1409,2325_17,Hunter,2325,17
1410,2325_18,Hunter,2325,18
1411,2325_19,Hunter,2325,19
1412,2325_2,Hunter,2325,2
1413,2325_3,Hunter,2325,3
1414,2325_4,Hunter,2325,4
1415,2325_5,Hunter,2325,5
1416,2325_6,Hunter,2325,6
1417,2325_7,Hunter,2325,7
1418,2325_8,Hunter,2325,8
1419,2325_9,Hunter,2325,9
1420,2326_0,Hunter,2326,0
1421,2326_1,Hunter,2326,1
1422,2326_2,Hunter,2326,2
1423,2326_3,Hunter,2326,3
1424,2326_4,Hunter,2326,4
1425,2326_5,Hunter,2326,5
1426,2326_6,Hunter,2326,6
1427,2327_0,Hunter,2327,0
1428,2327_1,Hunter,2327,1
1429,2327_2,Hunter,2327,2
1430,2328_0,Hunter,2328,0
1431,2328_1,Hunter,2328,1
1432,2328_2,Hunter,2328,2
1433,2328_3,Hunter,2328,3
1434,2328_4,Hunter,2328,4
1435,2328_5,Hunter,2328,5
1436,2328_6,Hunter,2328,6
1437,2328_7,Hunter,2328,7
1438,2328_8,Hunter,2328,8
1439,2329_0,Hunter,2329,0
1440,2329_1,Hunter,2329,1
1441,2329_2,Parkes,2329,2
1442,2329_3,Hunter,2329,3
1443,2329_4,Parkes,2329,4
1444,2330_0,Hunter,2330,0
1445,2330_1,Hunter,2330,1
1446,2330_10,Hunter,2330,10
1447,2330_11,Hunter,2330,11
1448,2330_12,Hunter,2330,12
1449,2330_13,Hunter,2330,13
1450,2330_14,Hunter,2330,14
1451,2330_15,Hunter,2330,15
1452,2330_16,Hunter,2330,16
1453,2330_17,Hunter,2330,17
1454,2330_18,Hunter,2330,18
1455,2330_19,Hunter,2330,19
1456,2330_2,Hunter,2330,2
1457,2330_3,Hunter,2330,3
1458,2330_4,Hunter,2330,4
1459,2330_5,Hunter,2330,5
1460,2330_6,Hunter,2330,6
1461,2330_7,Hunter,2330,7
1462,2330_8,Hunter,2330,8
1463,2330_9,Hunter,2330,9
1464,2331_0,Hunter,2331,0
1465,2333_0,Hunter,2333,0
1466,2333_1,Hunter,2333,1
1467,2333_10,Hunter,2333,10
1468,2333_11,Hunter,2333,11
1469,2333_12,Hunter,2333,12
1470,2333_13,Hunter,2333,13
1471,2333_14,Hunter,2333,14
1472,2333_15,Hunter,2333,15
1473,2333_16,Hunter,2333,16
1474,2333_17,Hunter,2333,17
1475,2333_2,Hunter,2333,2
1476,2333_3,Hunter,2333,3
1477,2333_4,Hunter,2333,4
1478,2333_5,Hunter,2333,5
1479,2333_6,Hunter,2333,6
1480,2333_7,Hunter,2333,7
1481,2333_8,Hunter,2333,8
1482,2333_9,Hunter,2333,9
1483,2334_0,Hunter,2334,0
1484,2335_0,Hunter,2335,0
1485,2335_1,Hunter,2335,1
1486,2335_10,Hunter,2335,10
1487,2335_2,Hunter,2335,2
1488,2335_3,Hunter,2335,3
1489,2335_4,Hunter,2335,4
1490,2335_5,Hunter,2335,5
1491,2335_6,Paterson,2335,6
1492,2335_7,Hunter,2335,7
1493,2335_8,Hunter,2335,8
1494,2335_9,Hunter,2335,9
1495,2336_0,Hunter,2336,0
1496,2336_1,Hunter,2336,1
1497,2336_2,Hunter,2336,2
1498,2336_3,Hunter,2336,3
1499,2336_4,Hunter,2336,4
1500,2336_5,Hunter,2336,5
1501,2336_6,Hunter,2336,6
1502,2336_7,Hunter,2336,7
1503,2337_0,Hunter,2337,0
1504,2337_1,Hunter,2337,1
1505,2337_10,Hunter,2337,10
1506,2337_11,Hunter,2337,11
1507,2337_12,Hunter,2337,12
1508,2337_13,Hunter,2337,13
1509,2337_14,Hunter,2337,14
1510,2337_15,Hunter,2337,15
1511,2337_16,Hunter,2337,16
1512,2337_17,Hunter,2337,17
1513,2337_18,Hunter,2337,18
1514,2337_19,Hunter,2337,19
1515,2337_2,Hunter,2337,2
1516,2337_3,Hunter,2337,3
1517,2337_4,Hunter,2337,4
1518,2337_5,Hunter,2337,5
1519,2337_6,Hunter,2337,6
1520,2337_7,Hunter,2337,7
1521,2337_8,Hunter,2337,8
1522,2337_9,Hunter,2337,9
1523,2338_0,New England,2338,0
1524,2338_1,Hunter,2338,1
1525,2338_2,Hunter,2338,2
1526,2338_3,Hunter,2338,3
1527,2338_4,Hunter,2338,4
1528,2338_5,Hunter,2338,5
1529,2338_6,Hunter,2338,6
1530,2338_7,Hunter,2338,7
1531,2338_8,Hunter,2338,8
1532,2339_0,New England,2339,0
1533,2339_1,New England,2339,1
1534,2339_2,New England,2339,2
1535,2339_3,New England,2339,3
1536,2339_4,New England,2339,4
1537,2339_5,New England,2339,5
1538,2339_6,New England,2339,6
1539,2339_7,New England,2339,7
1540,2339_8,New England,2339,8
1541,2339_9,New England,2339,9
1542,2340_0,New England,2340,0
1543,2340_1,Hunter,2340,1
1544,2340_10,New England,2340,10
1545,2340_11,New England,2340,11
1546,2340_12,New England,2340,12
1547,2340_13,New England,2340,13
1548,2340_14,New England,2340,14
1549,2340_15,New England,2340,15
1550,2340_16,New England,2340,16
1551,2340_17,New England,2340,17
1552,2340_18,New England,2340,18
1553,2340_19,New England,2340,19
1554,2340_2,New England,2340,2
1555,2340_3,New England,2340,3
1556,2340_4,New England,2340,4
1557,2340_5,New England,2340,5
1558,2340_6,New England,2340,6
1559,2340_7,New England,2340,7
1560,2340_8,New England,2340,8
1561,2340_9,New England,2340,9
1562,2341_0,New England,2341,0
1563,2342_0,New England,2342,0
1564,2342_1,New England,2342,1
1565,2343_0,New England,2343,0
1566,2343_1,New England,2343,1
1567,2343_10,New England,2343,10
1568,2343_11,New England,2343,11
1569,2343_12,New England,2343,12
1570,2343_13,New England,2343,13
1571,2343_14,New England,2343,14
1572,2343_2,New England,2343,2
1573,2343_3,New England,2343,3
1574,2343_4,New England,2343,4
1575,2343_5,New England,2343,5
1576,2343_6,New England,2343,6
1577,2343_7,New England,2343,7
1578,2343_8,New England,2343,8
1579,2343_9,New England,2343,9
1580,2344_0,New England,2344,0
